image_path,image_id,sequence,frame_id,viewer,human_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,distance_class_3,depth_source,scene_type,recording,worker_key,data_source
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000719.png,3people-garage_000719,3people-garage,000719,rgb,3people-garage_000719#1,0.356953,202.446625,166.485809,718.743347,1.138672,1.138672,<3,lidar_wave2,garage,3people-garage,3people-garage_000719#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000719.png,3people-garage_000719,3people-garage,000719,rgb,3people-garage_000719#2,255.266006,365.572815,337.574280,562.955200,5.921875,5.921875,3-6,lidar_wave2,garage,3people-garage,3people-garage_000719#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000719.png,3people-garage_000719,3people-garage,000719,rgb,3people-garage_000719#3,407.465698,352.718597,467.948456,532.491943,7.042969,7.042969,>6,lidar_wave2,garage,3people-garage,3people-garage_000719#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000723.png,3people-garage_000723,3people-garage,000723,rgb,3people-garage_000723#1,288.635834,366.516022,349.163300,556.427795,5.960938,5.960938,3-6,lidar_wave2,garage,3people-garage,3people-garage_000723#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000723.png,3people-garage_000723,3people-garage,000723,rgb,3people-garage_000723#2,398.499664,352.144409,464.135284,542.460083,6.535156,6.535156,>6,lidar_wave2,garage,3people-garage,3people-garage_000723#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000739.png,3people-garage_000739,3people-garage,000739,rgb,3people-garage_000739#1,298.654938,342.395599,386.031219,584.034180,5.218750,5.218750,3-6,lidar_wave2,garage,3people-garage,3people-garage_000739#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000739.png,3people-garage_000739,3people-garage,000739,rgb,3people-garage_000739#2,384.014818,364.252365,436.076086,538.810114,7.738281,7.738281,>6,lidar_wave2,garage,3people-garage,3people-garage_000739#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000741.png,3people-garage_000741,3people-garage,000741,rgb,3people-garage_000741#1,298.209503,341.187744,382.593933,595.418579,5.136719,5.136719,3-6,lidar_wave2,garage,3people-garage,3people-garage_000741#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000741.png,3people-garage_000741,3people-garage,000741,rgb,3people-garage_000741#2,403.375122,377.752106,450.530640,532.998352,6.945312,6.945312,>6,lidar_wave2,garage,3people-garage,3people-garage_000741#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000758.png,3people-garage_000758,3people-garage,000758,rgb,3people-garage_000758#1,0.090700,328.328888,77.437553,680.783997,3.429688,3.429688,3-6,lidar_wave2,garage,3people-garage,3people-garage_000758#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000758.png,3people-garage_000758,3people-garage,000758,rgb,3people-garage_000758#2,156.299698,324.546936,288.216553,690.270813,3.599609,3.599609,3-6,lidar_wave2,garage,3people-garage,3people-garage_000758#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000758.png,3people-garage_000758,3people-garage,000758,rgb,3people-garage_000758#3,511.061096,365.296631,562.452393,541.600464,6.500000,6.500000,>6,lidar_wave2,garage,3people-garage,3people-garage_000758#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000762.png,3people-garage_000762,3people-garage,000762,rgb,3people-garage_000762#1,0.885395,331.359344,143.926590,679.239441,3.625000,3.625000,3-6,lidar_wave2,garage,3people-garage,3people-garage_000762#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000762.png,3people-garage_000762,3people-garage,000762,rgb,3people-garage_000762#2,106.746506,314.805542,261.247711,720.000000,3.207031,3.207031,3-6,lidar_wave2,garage,3people-garage,3people-garage_000762#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000762.png,3people-garage_000762,3people-garage,000762,rgb,3people-garage_000762#3,528.662659,369.974548,600.362549,549.674805,6.210938,6.210938,>6,lidar_wave2,garage,3people-garage,3people-garage_000762#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000773.png,3people-garage_000773,3people-garage,000773,rgb,3people-garage_000773#1,60.051727,289.009918,274.420746,720.000000,2.373047,2.373047,<3,lidar_wave2,garage,3people-garage,3people-garage_000773#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000773.png,3people-garage_000773,3people-garage,000773,rgb,3people-garage_000773#2,226.445068,333.560669,298.780060,604.414856,4.617188,4.617188,3-6,lidar_wave2,garage,3people-garage,3people-garage_000773#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000773.png,3people-garage_000773,3people-garage,000773,rgb,3people-garage_000773#3,556.387146,365.759918,640.575989,575.186462,5.355469,5.355469,3-6,lidar_wave2,garage,3people-garage,3people-garage_000773#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000781.png,3people-garage_000781,3people-garage,000781,rgb,3people-garage_000781#1,93.553391,264.122528,332.058868,718.464294,1.824219,1.824219,<3,lidar_wave2,garage,3people-garage,3people-garage_000781#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000781.png,3people-garage_000781,3people-garage,000781,rgb,3people-garage_000781#2,332.039612,339.373718,408.028320,584.949829,5.046875,5.046875,3-6,lidar_wave2,garage,3people-garage,3people-garage_000781#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000781.png,3people-garage_000781,3people-garage,000781,rgb,3people-garage_000781#3,596.302246,357.205170,688.891724,596.472900,4.933594,4.933594,3-6,lidar_wave2,garage,3people-garage,3people-garage_000781#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000798.png,3people-garage_000798,3people-garage,000798,rgb,3people-garage_000798#1,490.334198,349.908508,546.593140,548.245239,6.281250,6.281250,>6,lidar_wave2,garage,3people-garage,3people-garage_000798#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000798.png,3people-garage_000798,3people-garage,000798,rgb,3people-garage_000798#2,537.076721,248.973816,778.389954,719.144897,1.569336,1.569336,<3,lidar_wave2,garage,3people-garage,3people-garage_000798#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000798.png,3people-garage_000798,3people-garage,000798,rgb,3people-garage_000798#3,772.315979,356.787842,901.930481,600.603210,4.750000,4.750000,3-6,lidar_wave2,garage,3people-garage,3people-garage_000798#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000800.png,3people-garage_000800,3people-garage,000800,rgb,3people-garage_000800#1,505.085724,347.956238,567.236633,534.856567,6.271484,6.271484,>6,lidar_wave2,garage,3people-garage,3people-garage_000800#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000800.png,3people-garage_000800,3people-garage,000800,rgb,3people-garage_000800#2,591.692505,249.306656,840.914490,719.196838,1.539062,1.539062,<3,lidar_wave2,garage,3people-garage,3people-garage_000800#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000800.png,3people-garage_000800,3people-garage,000800,rgb,3people-garage_000800#3,787.276428,355.484283,897.065369,593.627319,,,3-6,lidar_wave2,garage,3people-garage,3people-garage_000800#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000810.png,3people-garage_000810,3people-garage,000810,rgb,3people-garage_000810#1,563.983643,354.395264,618.471680,519.269470,7.482422,7.482422,>6,lidar_wave2,garage,3people-garage,3people-garage_000810#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000810.png,3people-garage_000810,3people-garage,000810,rgb,3people-garage_000810#2,730.165833,276.373901,919.966553,719.736328,2.142578,2.142578,<3,lidar_wave2,garage,3people-garage,3people-garage_000810#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000824.png,3people-garage_000824,3people-garage,000824,rgb,3people-garage_000824#1,565.457070,354.122192,631.135293,499.858429,7.667969,7.667969,>6,lidar_wave2,garage,3people-garage,3people-garage_000824#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000824.png,3people-garage_000824,3people-garage,000824,rgb,3people-garage_000824#2,741.333801,303.926514,917.449036,700.060974,3.156250,3.156250,3-6,lidar_wave2,garage,3people-garage,3people-garage_000824#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000834.png,3people-garage_000834,3people-garage,000834,rgb,3people-garage_000834#1,509.173187,356.416077,544.915894,489.037537,8.976562,8.976562,>6,lidar_wave2,garage,3people-garage,3people-garage_000834#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000834.png,3people-garage_000834,3people-garage,000834,rgb,3people-garage_000834#2,731.520630,316.973724,870.848877,645.538330,3.878906,3.878906,3-6,lidar_wave2,garage,3people-garage,3people-garage_000834#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000841.png,3people-garage_000841,3people-garage,000841,rgb,3people-garage_000841#1,456.615692,356.361938,502.814850,488.973724,9.445312,9.445312,>6,lidar_wave2,garage,3people-garage,3people-garage_000841#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000841.png,3people-garage_000841,3people-garage,000841,rgb,3people-garage_000841#2,730.168579,327.587677,830.984985,625.781799,4.371094,4.371094,3-6,lidar_wave2,garage,3people-garage,3people-garage_000841#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000856.png,3people-garage_000856,3people-garage,000856,rgb,3people-garage_000856#1,345.618073,355.734833,379.541199,491.496368,9.285156,9.285156,>6,lidar_wave2,garage,3people-garage,3people-garage_000856#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000856.png,3people-garage_000856,3people-garage,000856,rgb,3people-garage_000856#2,682.609192,336.202148,770.370911,564.988586,5.550781,5.550781,3-6,lidar_wave2,garage,3people-garage,3people-garage_000856#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000863.png,3people-garage_000863,3people-garage,000863,rgb,3people-garage_000863#1,290.846802,356.010803,328.932861,491.551514,9.320312,9.320312,>6,lidar_wave2,garage,3people-garage,3people-garage_000863#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000863.png,3people-garage_000863,3people-garage,000863,rgb,3people-garage_000863#2,655.592102,366.741058,690.652405,477.000488,,,>6,lidar_wave2,garage,3people-garage,3people-garage_000863#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000863.png,3people-garage_000863,3people-garage,000863,rgb,3people-garage_000863#3,678.490601,337.061584,745.245178,549.148071,5.964844,5.964844,3-6,lidar_wave2,garage,3people-garage,3people-garage_000863#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000879.png,3people-garage_000879,3people-garage,000879,rgb,3people-garage_000879#1,156.458191,359.376801,206.790131,499.341339,8.621094,8.621094,>6,lidar_wave2,garage,3people-garage,3people-garage_000879#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000879.png,3people-garage_000879,3people-garage,000879,rgb,3people-garage_000879#2,550.526611,375.258636,602.788025,475.870605,11.015625,11.015625,>6,lidar_wave2,garage,3people-garage,3people-garage_000879#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000879.png,3people-garage_000879,3people-garage,000879,rgb,3people-garage_000879#3,640.513367,345.423798,702.357788,526.773987,7.324219,7.324219,>6,lidar_wave2,garage,3people-garage,3people-garage_000879#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000889.png,3people-garage_000889,3people-garage,000889,rgb,3people-garage_000889#1,487.663513,372.754944,539.217041,477.463440,11.246094,11.246094,>6,lidar_wave2,garage,3people-garage,3people-garage_000889#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000889.png,3people-garage_000889,3people-garage,000889,rgb,3people-garage_000889#2,632.452148,346.044342,678.372803,510.155914,8.078125,8.078125,>6,lidar_wave2,garage,3people-garage,3people-garage_000889#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000890.png,3people-garage_000890,3people-garage,000890,rgb,3people-garage_000890#1,482.917450,371.470764,536.791016,478.568329,11.179688,11.179688,>6,lidar_wave2,garage,3people-garage,3people-garage_000890#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000890.png,3people-garage_000890,3people-garage,000890,rgb,3people-garage_000890#2,629.788574,350.462463,676.989868,508.319733,8.031250,8.031250,>6,lidar_wave2,garage,3people-garage,3people-garage_000890#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000909.png,3people-garage_000909,3people-garage,000909,rgb,3people-garage_000909#1,404.824768,373.820190,447.028381,491.253967,9.492188,9.492188,>6,lidar_wave2,garage,3people-garage,3people-garage_000909#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000909.png,3people-garage_000909,3people-garage,000909,rgb,3people-garage_000909#2,604.206299,360.249512,640.042175,488.170563,9.570312,9.570312,>6,lidar_wave2,garage,3people-garage,3people-garage_000909#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000912.png,3people-garage_000912,3people-garage,000912,rgb,3people-garage_000912#1,380.110382,371.822357,427.060455,495.584473,8.804688,8.804688,>6,lidar_wave2,garage,3people-garage,3people-garage_000912#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000912.png,3people-garage_000912,3people-garage,000912,rgb,3people-garage_000912#2,599.350586,355.203552,635.505676,481.948700,9.820312,9.820312,>6,lidar_wave2,garage,3people-garage,3people-garage_000912#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000920.png,3people-garage_000920,3people-garage,000920,rgb,3people-garage_000920#1,0.119399,341.589569,46.910900,573.064087,5.154297,5.154297,3-6,lidar_wave2,garage,3people-garage,3people-garage_000920#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000920.png,3people-garage_000920,3people-garage,000920,rgb,3people-garage_000920#2,331.720398,373.112518,370.478149,502.303894,8.695312,8.695312,>6,lidar_wave2,garage,3people-garage,3people-garage_000920#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000920.png,3people-garage_000920,3people-garage,000920,rgb,3people-garage_000920#3,580.052124,357.683197,620.216125,477.543213,10.953125,10.953125,>6,lidar_wave2,garage,3people-garage,3people-garage_000920#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000931.png,3people-garage_000931,3people-garage,000931,rgb,3people-garage_000931#1,56.813828,342.896637,153.033524,575.217957,5.003906,5.003906,3-6,lidar_wave2,garage,3people-garage,3people-garage_000931#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000931.png,3people-garage_000931,3people-garage,000931,rgb,3people-garage_000931#2,229.100418,375.155457,297.625519,512.094910,8.203125,8.203125,>6,lidar_wave2,garage,3people-garage,3people-garage_000931#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000931.png,3people-garage_000931,3people-garage,000931,rgb,3people-garage_000931#3,557.625977,362.318054,592.666870,467.256439,11.875000,11.875000,>6,lidar_wave2,garage,3people-garage,3people-garage_000931#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000941.png,3people-garage_000941,3people-garage,000941,rgb,3people-garage_000941#1,147.852759,374.058244,191.584579,511.695349,6.488281,6.488281,>6,lidar_wave2,garage,3people-garage,3people-garage_000941#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000941.png,3people-garage_000941,3people-garage,000941,rgb,3people-garage_000941#2,166.787674,339.974468,267.234505,581.101883,5.070312,5.070312,3-6,lidar_wave2,garage,3people-garage,3people-garage_000941#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000941.png,3people-garage_000941,3people-garage,000941,rgb,3people-garage_000941#3,522.707275,367.244202,560.158752,464.503601,12.882812,12.882812,>6,lidar_wave2,garage,3people-garage,3people-garage_000941#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000951.png,3people-garage_000951,3people-garage,000951,rgb,3people-garage_000951#1,310.885071,335.812805,420.910797,595.695129,4.777344,4.777344,3-6,lidar_wave2,garage,3people-garage,3people-garage_000951#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000951.png,3people-garage_000951,3people-garage,000951,rgb,3people-garage_000951#2,480.826111,355.021158,520.953474,463.813782,12.125000,12.125000,>6,lidar_wave2,garage,3people-garage,3people-garage_000951#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000963.png,3people-garage_000963,3people-garage,000963,rgb,3people-garage_000963#1,426.038907,361.430939,468.859586,463.775025,12.390625,12.390625,>6,lidar_wave2,garage,3people-garage,3people-garage_000963#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000963.png,3people-garage_000963,3people-garage,000963,rgb,3people-garage_000963#2,499.657471,333.824176,563.402002,591.224915,4.906250,4.906250,3-6,lidar_wave2,garage,3people-garage,3people-garage_000963#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000976.png,3people-garage_000976,3people-garage,000976,rgb,3people-garage_000976#1,363.278233,365.334264,417.746603,472.494591,11.769531,11.769531,>6,lidar_wave2,garage,3people-garage,3people-garage_000976#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000976.png,3people-garage_000976,3people-garage,000976,rgb,3people-garage_000976#2,653.594299,334.810089,745.759705,573.975647,5.328125,5.328125,3-6,lidar_wave2,garage,3people-garage,3people-garage_000976#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000985.png,3people-garage_000985,3people-garage,000985,rgb,3people-garage_000985#1,0.028061,363.890625,82.663330,596.147339,4.890625,4.890625,3-6,lidar_wave2,garage,3people-garage,3people-garage_000985#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000985.png,3people-garage_000985,3people-garage,000985,rgb,3people-garage_000985#2,335.295166,365.164612,370.155884,468.233948,12.101562,12.101562,>6,lidar_wave2,garage,3people-garage,3people-garage_000985#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000985.png,3people-garage_000985,3people-garage,000985,rgb,3people-garage_000985#3,707.391724,342.716949,793.903076,554.571594,5.906250,5.906250,3-6,lidar_wave2,garage,3people-garage,3people-garage_000985#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000992.png,3people-garage_000992,3people-garage,000992,rgb,3people-garage_000992#1,44.154251,363.120941,158.172791,603.354370,4.675781,4.675781,3-6,lidar_wave2,garage,3people-garage,3people-garage_000992#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000992.png,3people-garage_000992,3people-garage,000992,rgb,3people-garage_000992#2,308.931061,355.030308,350.238329,471.431531,11.574219,11.574219,>6,lidar_wave2,garage,3people-garage,3people-garage_000992#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_000992.png,3people-garage_000992,3people-garage,000992,rgb,3people-garage_000992#3,737.460205,343.905334,821.231140,539.744507,6.414062,6.414062,>6,lidar_wave2,garage,3people-garage,3people-garage_000992#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001002.png,3people-garage_001002,3people-garage,001002,rgb,3people-garage_001002#1,173.319214,355.082977,255.945969,615.968628,4.437500,4.437500,3-6,lidar_wave2,garage,3people-garage,3people-garage_001002#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001002.png,3people-garage_001002,3people-garage,001002,rgb,3people-garage_001002#2,283.255717,358.441263,323.286418,477.141571,10.363281,10.363281,>6,lidar_wave2,garage,3people-garage,3people-garage_001002#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001002.png,3people-garage_001002,3people-garage,001002,rgb,3people-garage_001002#3,753.999268,350.615173,818.692810,523.783142,7.484375,7.484375,>6,lidar_wave2,garage,3people-garage,3people-garage_001002#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001017.png,3people-garage_001017,3people-garage,001017,rgb,3people-garage_001017#1,248.009995,358.898102,294.826569,490.907440,10.382812,10.382812,>6,lidar_wave2,garage,3people-garage,3people-garage_001017#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001017.png,3people-garage_001017,3people-garage,001017,rgb,3people-garage_001017#2,375.556213,359.063995,467.065460,617.014648,4.345703,4.345703,3-6,lidar_wave2,garage,3people-garage,3people-garage_001017#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001017.png,3people-garage_001017,3people-garage,001017,rgb,3people-garage_001017#3,736.501831,355.749603,788.057800,492.780151,8.617188,8.617188,>6,lidar_wave2,garage,3people-garage,3people-garage_001017#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001020.png,3people-garage_001020,3people-garage,001020,rgb,3people-garage_001020#1,243.171799,358.405518,293.688934,492.345154,9.718750,9.718750,>6,lidar_wave2,garage,3people-garage,3people-garage_001020#1,workzone_wave2
