sequence,frame_id,viewer,human_name,image_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,torso_depth_m,torso_distance_m,num_visible_keypoints,keypoint_depths_m
006_tagging,00321,aria01,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria01/images/rgb/00321.jpg,870.6673929216834,280.8979883407615,1186.142888511448,911.4225268645678,1.8970016997017547,2.2802337430671775,2.0016491159618623,2.3112765292091364,17,1.570443 1.530993 1.616212 1.572378 1.681363 1.639646 1.881223 1.734196 2.104080 1.752278 2.275688 1.951091 2.052207 2.009097 2.224649 2.163605 2.489878
006_tagging,00321,aria01,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria01/images/rgb/00321.jpg,0.0,720.3471296890903,177.33942919037128,1184.488839329285,1.5884248557912337,2.7024107042179932,1.5333599271095195,2.6688881926650545,7,1.095144 1.102693 1.077540 1.206041 1.048001 1.368541 1.082076 1.607791 1.099001 1.699476 1.101298 1.533360 1.340375 1.720036 1.281567 1.938138 1.338606
006_tagging,00331,aria01,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria01/images/rgb/00331.jpg,789.6395483175411,340.77906378311985,1289.1622710495376,969.3137241183317,1.6200772160121386,1.9555716605143607,1.741140307861614,2.0072077746178247,17,1.262986 1.256218 1.261917 1.327460 1.374251 1.482368 1.543102 1.602669 1.722486 1.609331 1.699540 1.741896 1.740384 1.789025 1.828386 2.116741 2.182550
006_tagging,00341,aria01,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria01/images/rgb/00341.jpg,693.6468319615076,437.3599325378587,936.8542045052252,1141.1884672230221,1.4862758327500565,1.5730755344261187,1.6171504791780493,1.6656448325731144,17,1.202099 1.217006 1.181694 1.314636 1.225035 1.533538 1.284822 1.736577 1.355153 1.734772 1.338121 1.707949 1.526352 1.751191 1.558097 1.844001 1.755646
006_tagging,00351,aria01,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria01/images/rgb/00351.jpg,697.4184444511469,535.5797134629689,1010.7348927092049,1408.0,1.0533227057474963,1.2405768285523882,1.1687948515582613,1.3360110847910536,17,0.829600 0.831407 0.825506 0.952145 0.913661 1.174359 0.890564 1.369991 0.946238 1.307113 0.916698 1.256909 1.080681 1.256127 0.963748 1.487593 0.904146
006_tagging,00361,aria01,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria01/images/rgb/00361.jpg,541.6965508288063,141.67461655795353,1408.0,1397.559932157792,0.7658907864912353,0.9756516786429962,0.8086608891774056,1.03249992753763,15,0.505625 0.469180 0.490834 0.410477 0.514887 0.428003 0.702045 0.236766 0.888753 0.005990 0.994655 0.744505 0.872817 0.855153 1.141933 1.032537 1.436956
006_tagging,00371,aria01,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria01/images/rgb/00371.jpg,603.3640694673392,500.52786804344987,722.2085487637108,769.4375467739442,3.531593648590083,3.6069031380343732,3.640195904528689,3.667286597676296,17,3.181110 3.162319 3.207702 3.222126 3.294693 3.262030 3.502031 3.332279 3.769612 3.363353 4.006996 3.569727 3.710665 3.720472 3.710377 4.075426 3.946175
006_tagging,00001,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00001.jpg,212.81497379778847,595.6635046171832,339.4043420860599,920.4661584268829,3.3490640972903836,4.133559977498656,3.4110549915673545,4.181245035624374,17,3.126164 3.157017 3.099915 3.253061 3.079261 3.410011 3.145893 3.613211 3.181628 3.541928 3.182855 3.456351 3.365759 3.461800 3.476315 3.697495 3.685428
006_tagging,00001,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00001.jpg,1230.8637829085765,524.537828665417,1408.0,989.6189092954558,2.2880220087916827,3.82019861105267,2.35349645950983,3.8563930450436583,17,2.072557 2.048018 2.090170 2.064394 2.189920 2.224926 2.323963 2.329137 2.347653 2.399841 2.130483 2.313876 2.393117 2.278885 2.535182 2.297414 2.856838
006_tagging,00011,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00011.jpg,0.0,527.4442381302553,82.67825152659456,926.6388912303736,2.374310520618201,3.9532111236391927,2.3959659191203215,3.9924077134845977,14,2.128725 2.124737 2.103489 2.196137 2.042655 2.364421 2.070625 2.580328 2.096857 2.541788 2.213889 2.474383 2.317548 2.506114 2.428411 2.667479 2.592898
006_tagging,00011,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00011.jpg,877.602481615631,529.1592954958542,1064.1767982431995,885.6241758300334,3.665133362886391,4.063953443384777,3.710300649945097,4.082670188707208,17,3.485955 3.470390 3.496466 3.473110 3.612589 3.650267 3.649870 3.721183 3.738541 3.537800 3.796628 3.744668 3.675933 3.819964 3.650893 4.083851 3.699158
006_tagging,00011,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00011.jpg,1012.9148886126312,514.5013193702509,1305.489279631393,1152.3243027017918,1.7951475036756583,2.3187218882540734,1.828127864532091,2.35561697560655,17,1.829734 1.799863 1.843038 1.698978 1.863362 1.637441 1.943396 1.543239 2.031906 1.421563 1.969204 1.715360 1.940896 1.621533 1.910767 1.694748 2.052481
006_tagging,00021,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00021.jpg,1064.472517890435,425.84453851010284,1190.2288485476088,793.0974528644199,2.880287862350452,3.6760275873300077,2.9802651784835223,3.730351588613391,17,2.580186 2.574000 2.600024 2.653571 2.691793 2.747784 2.825499 2.928968 2.965473 2.842483 2.859524 2.940344 3.020186 2.908177 3.147432 3.255110 3.424338
006_tagging,00031,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00031.jpg,649.0344851908926,459.2742450727116,778.7919441786953,819.5118763658222,3.0282727051145693,3.094717624417714,3.110316744221984,3.1235083092843525,17,2.744389 2.751894 2.747430 2.825563 2.793660 3.001369 2.871592 3.202584 2.953567 3.124936 2.885971 3.133035 3.087598 3.091584 3.255130 3.442274 3.568060
006_tagging,00041,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00041.jpg,200.5620282973913,236.3718433251941,480.12503211461296,813.5238983766903,1.8579736115262508,2.338496952183407,1.9748405792119987,2.3626530162211976,17,1.532672 1.537438 1.519828 1.623311 1.534162 1.810104 1.652078 2.027212 1.770436 2.016207 1.786172 2.029285 1.920396 2.081233 2.024098 2.389712 2.331209
006_tagging,00041,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00041.jpg,939.9025752637867,360.35644722002405,1028.218405817423,680.2342034353102,4.1346364935249955,4.851930231287398,4.210138278495302,4.85714849908976,17,3.911756 3.899623 3.919137 3.900321 4.047532 3.878300 4.212873 3.868265 4.391061 3.976579 4.572096 4.111511 4.308766 4.126328 4.429570 4.184514 4.550590
006_tagging,00041,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00041.jpg,1001.7345948348261,363.1520040047965,1226.215680427726,871.0574031673375,2.3219724429823962,2.928060390617493,2.356287420723269,2.978750558574986,17,2.210617 2.188021 2.205979 2.095203 2.265351 2.064516 2.373883 1.952503 2.570627 1.850272 2.785484 2.248478 2.464097 2.256681 2.754152 2.280785 2.906882
006_tagging,00051,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00051.jpg,321.38954407507845,299.1653940757142,827.0612557057148,1010.9778472146413,1.4474482153719583,1.582427987970828,1.60236121786037,1.6460785052568911,17,1.167407 1.159887 1.176908 1.243813 1.247480 1.341849 1.410454 1.351712 1.538692 1.248056 1.594179 1.590234 1.614488 1.548881 1.585730 1.939130 1.847718
006_tagging,00051,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00051.jpg,1191.7431650272981,327.080217303776,1336.2269142727152,731.4153104517095,2.7876819138393714,4.353272482234782,2.7992891193072222,4.354941374572439,17,2.691501 2.657889 2.713919 2.587208 2.775385 2.504527 2.792528 2.461767 2.907808 2.451202 3.122497 2.748217 2.850361 3.060411 2.876349 3.330154 2.858867
006_tagging,00051,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00051.jpg,1283.994277662807,308.6602172344294,1408.0,915.8218645519437,1.5472018143020492,2.754094728121455,1.5430256215945604,2.7571471110656587,16,1.401585 1.372680 1.404067 1.277538 1.429717 1.235378 1.513380 1.219887 1.686302 1.315146 1.874911 1.451762 1.634289 1.581955 1.931679 1.647651 1.997188
006_tagging,00061,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00061.jpg,0.0,103.58333524938325,847.1026064290693,1408.0,0.7843711141145366,0.9448662374679944,1.0123107918216236,1.0566196758274513,17,0.622706 0.639515 0.620472 0.727971 0.673226 0.849370 0.777468 0.667839 0.709370 0.397743 0.514716 1.072249 0.952372 1.061637 0.826048 1.299397 0.922208
006_tagging,00061,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00061.jpg,1207.7307153566508,261.0556455814656,1343.9716626705008,695.4820959132389,2.5795445342723564,4.098571888226287,2.5909078317880976,4.079067774728327,17,2.516904 2.470990 2.549197 2.374479 2.577091 2.382687 2.552464 2.455599 2.575640 2.664516 2.633820 2.538542 2.643274 2.617555 2.936017 2.570748 2.792734
006_tagging,00061,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00061.jpg,1145.2794387896643,178.73167720886084,1397.9344078551007,779.8251362681724,1.6423257395623825,2.662402025094987,1.7060915185506844,2.6513553888662873,17,1.507033 1.476365 1.520755 1.447674 1.608353 1.399835 1.735600 1.360330 1.918466 1.350096 2.052654 1.590844 1.821339 1.662625 1.886107 1.733946 1.847515
006_tagging,00071,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00071.jpg,347.2132030215728,31.894973101647565,730.9662476248898,758.5601846353352,1.3316098285182747,1.6221758282378262,1.3381197452530769,1.5574711431354626,17,1.132449 1.118615 1.092858 1.109427 1.030472 1.171389 1.049134 1.343068 1.183149 1.554479 1.358084 1.371417 1.304822 1.671534 1.626940 1.633382 1.886145
006_tagging,00071,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00071.jpg,388.998647335697,18.722857762745377,501.492791268897,348.5143430238611,3.3715017968140293,5.201992943414363,3.519527547010039,5.20709360267104,17,2.918440 2.884242 2.923055 2.883338 2.982468 3.035055 3.204705 3.199300 3.470221 3.338265 3.567790 3.445047 3.594008 3.730381 3.869228 4.097672 4.172315
006_tagging,00071,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00071.jpg,266.95870300860855,8.696842281619809,437.3224573019159,405.30405424278774,2.433194595004149,3.8860944838616813,2.5561791605795268,3.8979387771726453,17,1.975243 1.979680 1.943042 2.011504 1.980429 2.187282 2.181157 2.372845 2.391145 2.440270 2.497403 2.559309 2.553050 2.897666 2.851693 3.301394 3.241198
006_tagging,00081,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00081.jpg,351.46688279447955,301.2268253917386,682.1524797453369,807.2635148628383,2.166767669949945,2.4094371784851933,2.174869373735706,2.309169240172742,17,2.073983 2.045300 2.063263 1.930798 2.046392 1.935681 2.065328 1.975119 2.167710 2.142781 2.272890 2.137496 2.212242 2.382574 2.478009 2.311094 2.594390
006_tagging,00081,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00081.jpg,247.60688147112768,383.9185939615725,388.0690214631698,641.1830292424886,4.455253376786722,5.697081072991849,4.600135592659111,5.7030208004010685,17,4.180034 4.161702 4.175342 4.177099 4.255736 4.256827 4.436673 4.323479 4.491250 4.293766 4.267711 4.545935 4.654336 4.713138 4.789962 5.004396 5.011922
006_tagging,00081,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00081.jpg,0.0,429.80891350571113,333.52688128102994,766.5420031668082,3.01493528531486,4.324921864721836,3.1371584085703934,4.406380144682487,17,2.725306 2.745520 2.699520 2.832302 2.697633 2.985614 2.762611 3.174776 2.655333 3.165955 2.506720 3.213175 3.061142 3.528792 3.162118 3.873024 3.464359
006_tagging,00091,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00091.jpg,741.224877968006,462.4486736815427,991.6082039922335,929.7098137269002,2.3875810923741643,2.521182783072311,2.315026822542233,2.428655180846376,17,2.346652 2.313360 2.344507 2.215043 2.337977 2.176177 2.350539 2.364420 2.421665 2.627183 2.532862 2.231235 2.398819 2.428126 2.583379 2.275572 2.641362
006_tagging,00091,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00091.jpg,755.3740881541063,476.7549509067518,857.8919004548906,712.2287049320249,5.375863779039228,5.615322215895215,5.484517579591291,5.6721925680899865,17,5.170668 5.135283 5.192936 5.182250 5.306798 5.306534 5.460069 5.344395 5.341121 5.332367 5.204008 5.413560 5.555475 5.443162 5.593350 5.696979 5.710728
006_tagging,00091,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00091.jpg,429.08196965422536,510.65821445983465,621.164224294625,805.1757975124833,3.865224237116047,4.066798188085179,3.9815725999224663,4.161168019151923,17,3.651672 3.673833 3.629519 3.770562 3.647573 3.912634 3.687474 4.077470 3.596635 4.164681 3.495343 4.051597 3.911548 4.110743 3.922268 4.354789 4.050472
006_tagging,00101,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00101.jpg,713.3577184022066,546.1070833871788,833.2837880361632,985.1801132884993,2.7223997709235923,2.7853174042494744,2.7045815522077734,2.7452331585329715,17,2.723177 2.681640 2.746410 2.609517 2.779665 2.537969 2.810983 2.479404 2.918422 2.630522 3.031492 2.605333 2.803830 2.680606 2.887640 2.487116 2.867069
006_tagging,00101,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00101.jpg,831.402643343089,570.7358901875349,911.9721325390606,787.5711328872441,5.718862584381305,5.981005845446172,5.854883987314853,6.087706306544316,17,5.478508 5.491449 5.497219 5.571282 5.620237 5.705589 5.721098 5.779325 5.735729 5.695665 5.524556 5.857926 5.851842 5.952361 5.726514 6.143659 5.867704
006_tagging,00101,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00101.jpg,317.6879230846052,582.8517090903914,548.9578911334295,841.4178973767663,3.979618163237865,4.322142364981902,4.067605760971082,4.454319664207003,17,3.845858 3.865163 3.824445 3.944215 3.801333 4.062353 3.794544 4.242408 3.660009 4.293669 3.624144 4.139855 3.995357 4.151493 3.997681 4.339172 4.071810
006_tagging,00111,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00111.jpg,809.976493344437,574.8861397173381,945.5016272922873,994.0714047944081,2.817003811096451,2.989354869036018,2.7828451424413156,2.9280709998964243,17,2.878516 2.847227 2.869537 2.756054 2.778249 2.637149 2.820351 2.594695 2.915384 2.779878 3.056817 2.709350 2.856340 2.857257 2.962752 2.686105 2.883402
006_tagging,00111,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00111.jpg,1105.645000072685,614.2799585619805,1240.4868144717275,854.3462557036733,4.6358750882894135,6.104914540132984,4.703979780338646,6.145066616419847,17,4.435970 4.415567 4.480818 4.398803 4.571743 4.524551 4.675386 4.571307 4.760207 4.684489 4.504991 4.633588 4.774372 4.605220 4.864041 4.880848 5.027976
006_tagging,00111,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00111.jpg,507.9072128712156,586.9344564370863,673.537747195417,821.4100321496016,4.508609753086387,4.580820187981338,4.652745441058418,4.7069350125317175,17,4.287880 4.294310 4.267468 4.406430 4.235989 4.555486 4.260906 4.819189 4.230357 4.936776 4.194732 4.740466 4.565024 4.739102 4.544139 4.851897 4.716213
006_tagging,00121,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00121.jpg,616.9962408521149,594.1978953333587,810.0463914717554,940.2227667831708,3.0678493892436554,3.106486482147787,2.991887151512227,3.0150870394423563,17,3.107908 3.081384 3.094521 2.985720 2.991855 2.901425 2.981929 3.038942 3.075725 3.233263 3.246811 2.932644 3.051131 3.088670 3.277934 2.835062 3.228517
006_tagging,00121,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00121.jpg,1088.7878023643666,604.8246875710595,1188.6691232061094,845.4692354277943,4.800587752488203,6.050018441027735,4.907118780295271,6.11318486528655,17,4.582794 4.542418 4.627519 4.589837 4.714399 4.773102 4.818350 4.828676 4.930156 4.778103 4.690818 4.897033 4.917205 4.984035 4.780756 5.166836 4.987955
006_tagging,00121,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00121.jpg,422.98645176732043,622.0357502222068,622.2819766793193,816.539260109123,4.798569217254041,4.942885500317495,4.836972055070273,4.999057839742035,17,4.686663 4.703985 4.667343 4.798272 4.625723 4.924739 4.598595 5.165793 4.497053 5.308217 4.530510 4.934062 4.739882 5.041904 4.654287 5.126551 4.572095
006_tagging,00131,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00131.jpg,548.4458634632172,553.5683420615312,725.2023919178721,976.5151579384028,2.5656716954839744,2.612874849672432,2.468557639286675,2.5035232949719775,17,2.585103 2.597790 2.542564 2.581295 2.451797 2.558681 2.397072 2.686755 2.254642 2.838492 2.410882 2.487145 2.449970 2.826418 2.669258 2.497710 2.780845
006_tagging,00131,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00131.jpg,1048.1124146559268,590.6437209645607,1134.693544139638,836.2485121977969,4.8852491222428105,5.887189379622815,4.99706519338054,5.962655958013896,17,4.724846 4.704376 4.746938 4.711504 4.858650 4.888836 4.925762 4.942098 4.877263 4.880085 4.647085 4.996597 4.997534 4.887103 4.951728 5.178139 5.130691
006_tagging,00131,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00131.jpg,551.24306163194,595.6178028652548,673.7175334008641,807.5869639178932,5.250573512465416,5.311921173237904,5.282272311084133,5.346804514487729,17,5.089832 5.120604 5.068664 5.205429 5.055614 5.350606 5.031260 5.517235 5.009586 5.571842 5.152557 5.390877 5.173668 5.455376 5.257430 5.483051 5.326119
006_tagging,00141,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00141.jpg,494.868059459749,472.84638321556446,863.8477866889389,1036.9607951199184,1.8460711051304377,1.908523572892842,1.718546042946082,1.7310368544804353,17,1.866246 1.851176 1.831604 1.813238 1.719387 1.769849 1.685636 1.775201 1.853399 1.907161 2.042369 1.777680 1.659412 1.991418 1.959106 1.962904 1.917423
006_tagging,00141,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00141.jpg,1022.5984150677614,449.60034575916643,1157.836202381808,718.8390613571175,4.653018329567598,5.754984427393601,4.764846309029975,5.817330729872058,17,4.392524 4.349593 4.422145 4.318170 4.474906 4.491049 4.698105 4.567114 4.878098 4.536229 4.662301 4.717958 4.811734 4.789013 4.931187 4.876862 5.184323
006_tagging,00141,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00141.jpg,647.1421685285732,468.7857140793877,765.5330253572122,682.7809246057172,5.454946689187173,5.64708656286735,5.593557213332443,5.7285753168333535,17,5.102587 5.114556 5.091579 5.202025 5.137043 5.378515 5.241094 5.561089 5.400661 5.340641 5.528430 5.688678 5.498436 5.885826 5.677533 5.975312 5.910088
006_tagging,00151,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00151.jpg,481.01391242208615,222.71270353472482,897.3987802544273,1128.1158834652276,1.2967226423354408,1.405539553090886,1.2839208276170622,1.2885438610073177,17,1.232402 1.225322 1.199977 1.173030 1.120024 1.158784 1.099422 1.191637 1.248561 1.421716 1.461966 1.307544 1.260297 1.446839 1.508438 1.482859 1.505465
006_tagging,00151,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00151.jpg,677.9965150819355,307.17675769677896,779.5722626289232,565.1667552011805,5.059627289158634,5.656148514797547,5.191533553724607,5.683304398281953,17,4.728936 4.713184 4.719956 4.718905 4.817354 4.816721 5.017075 4.920268 5.247238 4.901841 5.110100 5.131479 5.251588 5.344732 5.390664 5.552528 5.631096
006_tagging,00151,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00151.jpg,390.23720573604896,304.63442995800267,485.6827000468402,560.7844517836246,4.577853057001715,5.544160278977394,4.705031239133324,5.599950872367964,17,4.181199 4.188000 4.165015 4.295275 4.194372 4.487840 4.271171 4.736762 4.369668 4.937752 4.484377 4.764530 4.645532 4.925754 4.810602 5.215829 5.149822
006_tagging,00161,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00161.jpg,594.8798206996396,501.2566413109125,1039.9758255574973,1348.5900202174325,1.4600235776934083,1.6371728561868129,1.414553558777004,1.5676730287785419,17,1.560118 1.553665 1.537159 1.491147 1.447100 1.490516 1.326453 1.471275 1.393932 1.428363 1.589165 1.488987 1.340120 1.540335 1.374216 1.494819 1.293031
006_tagging,00161,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00161.jpg,678.038401427162,552.0898802127558,751.9352158449767,777.7755019525271,5.680778874401669,5.736527485139897,5.742252911569052,5.757318978975584,17,5.488397 5.461099 5.524455 5.580669 5.647118 5.506539 5.853430 5.495199 6.007574 5.448834 5.905463 5.616811 5.867695 5.631912 5.871892 5.798277 5.867879
006_tagging,00161,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00161.jpg,395.6841169203322,541.6314924187695,523.9654107401152,789.1129770396824,5.058984454405313,5.442334518311554,5.167566980065375,5.51314027959626,17,4.889641 4.918519 4.871030 5.002039 4.883484 5.122236 4.970680 5.071127 4.971469 4.831722 4.876730 5.225988 5.109146 5.302841 5.117888 5.569700 5.268494
006_tagging,00171,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00171.jpg,662.6827836490158,549.273465902238,1046.961433930064,1311.6743357780315,1.606641337309355,1.756073183209388,1.5668130979903854,1.7102347301540062,17,1.693530 1.665655 1.687601 1.556278 1.636065 1.504267 1.595053 1.573609 1.533463 1.731268 1.482966 1.515704 1.617922 1.593983 1.752193 1.444113 1.729233
006_tagging,00171,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00171.jpg,632.7490598806919,594.7981749094129,697.7156914733357,817.5835091442309,5.74625511100863,5.780239679502681,5.807105053762444,5.8139855484216385,17,5.582440 5.557584 5.616554 5.577801 5.702568 5.584193 5.909716 5.552995 6.077147 5.472332 6.092758 5.686876 5.927334 5.763687 5.886349 5.853609 5.842394
006_tagging,00171,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00171.jpg,369.9501352177774,588.345365581146,486.9599923197401,853.4891751900005,4.708863908036693,5.175784212241749,4.766177932794164,5.220004649806779,17,4.498138 4.524433 4.507460 4.641041 4.552584 4.731727 4.617869 4.945990 4.688991 4.867275 4.650252 4.762098 4.770257 4.639781 4.830115 4.694347 5.128329
006_tagging,00181,aria02,aria01,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00181.jpg,639.7852070003569,572.7896220875646,975.7419293964106,1379.3494507501323,1.5390652310620188,1.7078524217422275,1.4853213933519571,1.6644787395902887,17,1.610762 1.590160 1.607825 1.486626 1.559883 1.391619 1.561347 1.516718 1.557948 1.582638 1.637615 1.410737 1.559906 1.449638 1.694297 1.391796 1.554595
006_tagging,00181,aria02,aria03,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00181.jpg,740.3830204851903,634.8481403786353,802.8086807062315,865.6606455779425,5.825463398374863,5.894603940175417,5.857983729521739,5.917705903960789,17,5.688944 5.657900 5.732122 5.691838 5.826494 5.635734 5.999077 5.570736 6.122529 5.523651 6.219629 5.731870 5.984097 5.758057 6.028716 5.752430 6.109055
006_tagging,00181,aria02,aria04,data/media/rawalk/disk1/rawalk/datasets/ego_exo/camera_ready/01_tagging/006_tagging/ego/aria02/images/rgb/00181.jpg,469.7659803856012,644.3805111620911,601.596463677549,890.7165191630249,4.874111151910341,5.055853685686289,4.946537124643968,5.122683242090426,17,4.675166 4.689889 4.679178 4.825202 4.745464 4.956387 4.797166 5.142507 4.874836 5.046205 4.882260 4.975298 4.917776 4.914607 4.841069 5.029275 4.867604
